Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Reed,MID,Fulham,4.7,0.0,0.0,i,0,0,0,0,0,0,0,0.09,0.23,0.32,4.62,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,16,37,
Robinson,DEF,Fulham,4.7,15.2,0.0,a,90,0,0,0,2,0,10,4.17,0.7,4.87,44.79,0,0,0,0,0,0,1,True,0.0,2.0,Man City,23.0,1.5,4.0,2.9,3,1,5315,118074,
Stansfield,FWD,Fulham,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,0,5,
Tete,DEF,Fulham,4.4,0.2,0.0,a,90,0,0,0,2,0,2,0.65,1.37,2.02,25.5,0,0,0,0,0,0,1,True,0.0,2.0,Man City,36.2,0.8,8.0,4.5,9,1,290,775,
Vinicius,FWD,Fulham,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.06,0.06,0.11,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,654,521,
Wilson,MID,Fulham,5.2,0.2,0.0,a,60,0,0,0,1,6,2,1.17,4.19,5.36,16.22,0,0,0,0,0,0,1,True,0.0,2.0,Man City,13.6,0.8,44.0,5.8,14,2,779,954,
Sessegnon,DEF,Fulham,4.2,2.6,0.0,a,16,0,0,0,0,4,2,1.12,1.64,2.76,8.2,0,0,0,0,0,0,0,True,0.0,2.0,Man City,9.8,29.1,6.0,4.5,10,1,3043,49234,
J.Cuenca,DEF,Fulham,4.4,0.0,0.0,a,90,0,0,0,2,0,0,0.01,0.02,0.03,8.99,0,0,0,0,0,0,1,True,0.0,2.0,Man City,22.8,0.3,0.0,2.3,5,1,40,45,
King,MID,Fulham,4.4,0.1,0.0,a,17,0,0,0,0,0,0,0.67,0.28,0.95,0.74,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.4,1.2,9.0,1.1,-2,1,166,92,
Godo,MID,Fulham,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.07,0.0,0.07,0.15,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,90,69,
Berge,MID,Fulham,5.0,0.0,0.0,a,4,0,0,0,0,0,0,0.63,0.45,1.08,30.81,0,0,0,0,0,0,0,True,0.0,2.0,Man City,4.0,0.6,17.0,2.2,2,1,37,86,
Amissah,DEF,Fulham,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,138,87,
Silva,MNG,Fulham,1.1,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,294,95,
Willian,MID,Fulham,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.72,0.28,1.0,4.45,0,0,0,0,0,0,0,True,0.0,2.0,Man City,0.0,0.0,0.0,0.0,0,0,88,125,
Enciso,MID,Ipswich,5.4,0.2,0.0,a,0,0,0,0,0,2,3,1.32,2.82,4.14,22.1,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,2156,7395,
Al-Hamadi,FWD,Ipswich,4.7,0.2,0.0,u,0,0,0,0,0,0,0,0.04,0.35,0.39,3.84,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,88,
Baggott,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,12,
Broadhead,MID,Ipswich,4.9,0.0,0.0,a,77,1,0,0,2,2,0,1.05,1.74,2.79,11.72,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,41.4,14.7,24.0,8.0,27,8,48,30,
Burgess,DEF,Ipswich,3.8,1.8,0.0,a,0,0,0,0,0,0,2,0.34,1.08,1.42,35.17,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,1379,13854,
Burns,MID,Ipswich,4.7,0.0,0.0,i,0,0,0,0,0,0,1,1.17,0.5,1.67,23.62,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,24,30,
Chaplin,MID,Ipswich,5.1,0.1,0.0,a,69,0,0,0,2,1,2,0.61,1.52,2.13,17.93,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,1.0,4.3,13.0,1.8,5,2,82,80,
H.Clarke,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.1,0.08,0.18,9.1,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,46,
Davis,DEF,Ipswich,4.2,0.9,0.0,a,90,0,0,0,3,1,2,4.74,0.98,5.72,60.7,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,10.8,40.9,6.0,5.8,-2,1,2133,1995,
Delap,FWD,Ipswich,5.6,3.3,0.0,a,20,0,0,0,1,12,2,1.38,9.44,10.82,53.6,0,0,0,0,1,0,0,True,1.0,3.0,West Ham,0.0,0.8,10.0,0.6,-5,0,24083,27215,
Edmundson,DEF,Ipswich,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,16,
Greaves,DEF,Ipswich,3.8,2.3,0.0,a,90,0,0,0,3,1,0,0.21,1.31,1.52,45.51,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,22.0,1.4,6.0,2.9,4,1,6870,10037,
Harness,MID,Ipswich,4.9,0.0,0.0,u,0,0,0,0,0,0,0,0.05,0.0,0.05,1.36,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,
Hirst,FWD,Ipswich,5.4,0.1,0.0,a,69,0,0,0,2,3,1,0.24,2.14,2.38,15.41,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,0.0,2.8,6.0,0.7,4,2,1857,603,
Humphreys,MID,Ipswich,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,9,
Hutchinson,MID,Ipswich,5.2,0.3,0.0,a,90,0,0,0,3,3,3,2.46,2.93,5.39,51.04,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,10.4,8.5,41.0,6.0,7,2,1358,2097,
Johnson,DEF,Ipswich,3.8,1.9,0.0,a,0,0,0,0,0,1,2,0.83,1.06,1.89,37.89,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,6432,7741,
Ladapo,FWD,Ipswich,4.5,0.4,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,156,
Luongo,MID,Ipswich,4.3,0.2,0.0,a,2,0,0,0,0,0,0,0.01,0.0,0.01,6.84,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.6,0.2,2.0,0.3,3,1,993,456,
Morsy,MID,Ipswich,4.8,0.1,0.0,a,87,0,0,0,3,1,1,1.51,0.45,1.96,58.21,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,6.6,4.7,8.0,1.9,19,2,364,544,
Ndaba,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,1,
Slicker,GKP,Ipswich,3.9,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,669,1443,
Taylor,MID,Ipswich,4.8,0.0,0.0,a,12,0,0,0,1,1,0,0.77,0.75,1.52,16.28,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.4,0.8,0.0,0.1,3,1,42,44,
Tuanzebe,DEF,Ipswich,3.9,1.2,0.0,a,90,0,0,0,3,0,1,0.26,0.21,0.47,32.01,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,13.2,18.0,4.0,3.5,2,1,1007,2041,
Walton,GKP,Ipswich,4.3,0.2,0.0,a,90,0,0,3,3,0,0,0.0,0.0,0.0,13.88,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,23.8,0.0,0.0,2.4,4,2,213,317,
Woolfenden,DEF,Ipswich,3.9,1.2,0.0,a,0,0,0,0,0,0,0,0.02,0.03,0.05,26.46,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,236,1298,
Phillips,MID,Ipswich,4.8,0.1,0.0,i,0,0,0,0,0,0,0,0.46,0.45,0.91,27.21,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,36,65,
Muric,GKP,Ipswich,4.4,0.4,0.0,i,0,0,0,0,0,0,0,0.01,0.0,0.01,36.12,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,297,1227,
Jaden,MID,Ipswich,5.3,0.1,0.0,i,0,0,0,0,0,2,0,0.34,2.43,2.77,14.41,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,57,140,
Townsend,DEF,Ipswich,3.9,0.5,0.0,d,0,0,0,0,0,0,1,0.24,0.03,0.27,8.13,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,91,1575,
Szmodics,MID,Ipswich,5.7,0.1,0.0,a,12,0,0,0,1,4,0,0.45,3.44,3.89,23.27,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,4.6,11.4,0.0,1.6,6,1,47,110,
Cajuste,MID,Ipswich,4.5,0.1,0.0,a,77,0,1,0,2,1,1,0.73,0.68,1.41,43.97,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,31.2,13.7,0.0,4.5,24,5,313,656,
O'Shea,DEF,Ipswich,3.8,1.2,0.0,a,90,0,0,0,3,0,2,0.67,1.29,1.96,67.13,0,0,0,0,0,0,1,True,1.0,3.0,West Ham,25.8,1.2,0.0,2.7,4,1,13564,7212,
J.Clarke,MID,Ipswich,5.4,0.0,0.0,a,20,0,0,0,1,0,4,1.11,1.17,2.28,27.25,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,4.6,11.1,16.0,3.2,7,1,90,129,
Ogbene,MID,Ipswich,4.8,0.0,0.0,i,0,0,0,0,0,0,0,0.05,0.0,0.05,2.36,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,44,21,
Godfrey,DEF,Ipswich,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.02,0.0,0.02,6.22,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,482,265,
McKenna,MNG,Ipswich,0.5,0.4,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,1,139,244,
Palmer,GKP,Ipswich,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,24.64,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,2863,2294,
Boniface,DEF,Ipswich,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,177,113,
Tom Taylor,MID,Ipswich,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,3.0,West Ham,0.0,0.0,0.0,0.0,0,0,112,37,
Buonanotte,MID,Leicester,4.5,0.4,0.0,a,18,0,0,0,2,5,2,2.29,4.01,6.3,29.23,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,3,1,929,2192,
J.Ayew,MID,Leicester,5.1,0.2,0.0,a,90,0,0,0,2,5,0,1.5,3.72,5.22,30.33,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,2.6,6.2,13.0,2.2,6,2,522,1501,
Edouard,FWD,Leicester,5.1,0.2,0.0,a,0,0,0,0,0,0,0,0.07,0.39,0.46,3.72,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,367,221,
B.Soumaré,MID,Leicester,4.4,0.3,0.0,a,90,0,0,0,2,0,0,0.94,0.29,1.23,46.48,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,4.4,8.7,0.0,1.3,8,2,728,827,
Cannon,FWD,Leicester,4.5,0.3,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,104,
Choudhury,MID,Leicester,4.4,1.0,0.0,u,0,0,0,0,0,0,0,0.19,0.0,0.19,5.28,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,2337,
Coady,DEF,Leicester,4.0,0.5,0.0,a,90,0,0,0,2,1,0,0.48,0.52,1.0,38.75,0,0,0,0,1,0,1,False,2.0,0.0,Bournemouth,8.4,0.3,0.0,0.9,1,0,9497,5222,
Daka,FWD,Leicester,4.8,0.5,0.0,a,71,0,0,0,0,1,0,0.06,1.25,1.31,17.37,1,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,3.2,1.3,2.0,0.7,6,2,2868,1974,
De Cordova-Reid,MID,Leicester,5.2,0.1,0.0,i,0,0,0,0,0,1,4,0.14,0.79,0.93,14.61,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,64,81,
Faes,DEF,Leicester,3.8,5.2,0.0,a,90,0,0,0,2,1,0,0.4,1.52,1.92,58.54,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,21.4,0.1,0.0,2.2,3,1,29223,12429,
Golding,MID,Leicester,4.4,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,92,157,
Hermansen,GKP,Leicester,4.4,0.4,0.0,i,0,0,0,0,0,0,0,0.02,0.0,0.02,55.09,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,271,951,
Iversen,GKP,Leicester,3.9,0.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,356,1650,
Justin,DEF,Leicester,4.1,1.2,0.0,a,90,0,0,0,2,2,2,0.8,1.47,2.27,63.68,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,29.4,3.4,0.0,3.3,15,1,8084,5622,
Kristiansen,DEF,Leicester,4.4,0.1,0.0,a,88,0,0,0,2,0,1,1.74,0.13,1.87,54.38,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,12.6,1.4,4.0,1.8,-1,1,121,355,
Marcal,MID,Leicester,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,1,
Mavididi,MID,Leicester,5.0,0.3,0.0,i,0,0,0,0,0,4,1,3.25,1.85,5.1,36.71,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,71,282,
McAteer,MID,Leicester,4.7,0.0,0.0,a,85,0,0,0,1,1,1,0.63,0.99,1.62,20.07,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,10.0,3.0,6.0,1.9,6,2,340,140,
Ndidi,MID,Leicester,4.9,0.2,0.0,a,0,0,0,0,0,0,5,1.53,2.12,3.65,49.32,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,244,360,
Okoli,DEF,Leicester,4.0,0.4,0.0,a,0,0,0,0,0,1,0,0.17,0.62,0.79,27.72,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,157,1029,
Ricardo,DEF,Leicester,4.1,0.1,0.0,a,18,0,0,0,2,0,0,0.07,0.09,0.16,7.12,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,2.4,2.0,0.0,0.4,-3,0,103,67,
Souttar,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,7,
Stolarczyk,GKP,Leicester,4.0,0.5,0.0,a,90,0,0,5,2,0,0,0.0,0.0,0.0,14.83,0,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,31.4,0.0,0.0,3.1,10,2,8061,3570,
Thomas,DEF,Leicester,3.9,1.4,0.0,a,71,0,0,0,0,0,0,0.49,0.36,0.85,25.08,1,0,0,0,1,0,1,False,2.0,0.0,Bournemouth,14.2,15.2,0.0,2.9,22,5,1758,2869,
Vardy,FWD,Leicester,5.4,5.2,0.0,a,0,0,0,0,0,9,5,2.55,11.23,13.78,63.1,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,17153,129933,
Vestergaard,DEF,Leicester,3.9,1.5,0.0,a,0,0,0,0,0,0,0,0.08,0.11,0.19,25.05,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,427,2697,
Ward,GKP,Leicester,3.9,2.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,3.35,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,1254,5240,
Winks,MID,Leicester,4.3,4.7,0.0,a,0,0,0,0,0,0,2,1.53,0.23,1.76,29.48,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,4721,7913,
Skipp,MID,Leicester,4.7,0.0,0.0,a,71,0,0,0,0,0,0,0.32,0.37,0.69,26.06,1,0,0,0,0,0,1,False,2.0,0.0,Bournemouth,5.0,1.4,4.0,1.0,6,3,38,26,
A.Fatawu,MID,Leicester,5.1,0.2,0.0,i,0,0,0,0,0,0,2,1.42,0.41,1.83,11.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,67,55,
Alves,MID,Leicester,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,24,
Nelson,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,2,
El Khannouss,MID,Leicester,4.8,0.2,0.0,a,0,0,0,0,0,2,4,2.85,1.29,4.14,48.23,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,1398,6960,
Cartwright,MID,Leicester,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,45,31,
Wilson-Brown,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,6,
Coulibaly,DEF,Leicester,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.04,0.04,0.08,2.48,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,97,84,
Van Nistelrooy,MNG,Leicester,0.5,0.5,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,161,335,
Monga,MID,Leicester,4.5,0.0,0.0,a,18,0,0,0,2,0,0,0.02,0.17,0.19,1.67,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,2.0,10.3,0.0,1.2,4,1,131,43,
Olabade Aluko,DEF,Leicester,4.0,0.0,0.0,a,1,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,2.0,0.2,0.0,0.2,3,1,62,26,
Jake Evans,MID,Leicester,4.5,0.0,0.0,a,4,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,3,1,39,17,
Braybrooke,MID,Leicester,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,
A.Becker,GKP,Liverpool,5.5,8.4,0.0,a,90,0,0,4,1,0,0,0.2,0.0,0.2,27.1,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,33.0,0.0,0.0,3.3,20,3,18130,16496,
Alexander-Arnold,DEF,Liverpool,7.2,16.7,0.0,a,45,0,0,0,0,3,7,7.2,1.81,9.01,21.67,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,8.6,29.6,1.0,3.9,11,1,39507,48171,
Bajcetic,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,4,
Bradley,DEF,Liverpool,4.7,1.2,0.0,a,45,0,0,0,1,0,2,1.43,0.7,2.13,12.4,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,5.4,4.6,4.0,1.4,4,1,22259,3507,
Clark,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,2,
Darwin,FWD,Liverpool,7.0,1.9,0.0,a,29,0,0,0,0,5,3,0.51,5.76,6.27,16.85,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,10.4,14.4,19.0,4.4,6,1,1972,1565,
Diogo J.,MID,Liverpool,7.2,2.6,0.0,a,28,0,0,0,0,6,4,1.09,7.98,9.07,11.75,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,1.7,11.0,1.2,-3,1,1478,4123,
Doak,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,4,
Elliott,MID,Liverpool,5.2,0.3,0.0,a,5,0,0,0,0,1,2,0.64,1.78,2.42,6.14,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.4,0.4,0.0,0.1,3,1,4825,542,
Endo,MID,Liverpool,4.6,0.1,0.0,a,21,0,0,0,0,0,0,0.09,0.0,0.09,4.25,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,9.6,1.8,0.0,1.1,5,1,147,117,
Gakpo,FWD,Liverpool,7.2,5.4,0.0,a,90,0,1,0,1,10,5,3.76,7.12,10.87,21.51,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,23.4,35.6,27.0,8.6,27,7,59650,14618,
Gomez,DEF,Liverpool,4.7,0.4,0.0,a,0,0,0,0,0,0,0,0.09,0.33,0.42,5.38,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,328,93,
Gravenberch,MID,Liverpool,5.0,0.7,0.0,s,67,0,0,0,1,0,4,3.5,1.13,4.63,33.06,0,0,0,0,0,1,1,True,1.0,1.0,Crystal Palace,3.4,17.8,2.0,2.3,3,-1,1145,1138,
Jones,MID,Liverpool,5.3,0.2,0.0,a,90,0,0,0,1,3,5,1.46,4.34,5.8,23.35,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,16.0,20.5,4.0,4.1,13,2,364,359,
Kelleher,GKP,Liverpool,3.9,1.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,11.09,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,4332,4587,
Konaté,DEF,Liverpool,5.3,7.0,0.0,a,61,0,0,0,1,1,2,0.91,1.8,2.71,26.67,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,15.8,4.3,0.0,2.0,11,2,13073,22962,
Luis Díaz,MID,Liverpool,7.5,16.8,0.0,a,68,0,0,0,1,13,7,4.34,11.9,16.24,24.44,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,11.0,13.0,25.0,4.9,11,2,63705,91064,
M.Salah,MID,Liverpool,13.6,66.3,0.0,a,90,1,0,0,1,29,18,8.99,24.7,33.69,37.83,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,40.2,35.3,36.0,11.2,31,10,79412,162702,
Mac Allister,MID,Liverpool,6.2,1.7,0.0,i,0,0,0,0,0,5,6,5.57,2.89,8.46,24.21,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,1191,25152,
McConnell,MID,Liverpool,4.3,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,638,224,
Morton,MID,Liverpool,4.4,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,93,51,
N.Phillips,DEF,Liverpool,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,11,
Quansah,DEF,Liverpool,3.9,1.0,0.0,a,0,0,0,0,0,0,0,0.18,0.1,0.28,10.38,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,1583,2704,
R.Williams,DEF,Liverpool,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,1.0,1.0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,8,
Robertson,DEF,Liverpool,5.8,4.0,0.0,a,84,0,0,0,1,0,1,4.27,1.12,5.39,26.9,0,0,0,0,0,0,1,True,1.0,1.0,Crystal Palace,4.2,6.6,2.0,1.3,5,2,8283,7639,
