Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Gray,MID,Spurs,5.0,0.1,3.0,a,70,0,0,0,0,0,0,0.05,0.00,0.05,0.89,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,3.6,3.1,2.0,0.9,13,3,0,0,Man City (Home)
Moore,MID,Spurs,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
P.M.Sarr,MID,Spurs,5.0,2.8,6.0,a,90,0,1,0,0,0,1,0.22,0.00,0.22,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,33.2,18.7,2.0,5.4,29,6,0,0,Man City (Home)
Min-hyeok,MID,Spurs,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Olusesi,MID,Spurs,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Solanke,FWD,Spurs,7.5,4.7,1.0,a,19,0,0,0,0,0,0,0.00,0.08,0.08,0.04,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,2.0,0.3,6.0,0.8,5,1,0,0,Man City (Home)
Richarlison,FWD,Spurs,6.5,2.7,13.0,a,71,2,0,0,0,2,0,0.01,0.78,0.79,0.89,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,73.6,0.5,80.0,15.4,61,13,0,0,Man City (Home)
Lankshear,FWD,Spurs,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Scarlett,FWD,Spurs,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
J.Palhinha,MID,Spurs,5.5,0.4,1.0,a,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.2,0.6,0.0,0.1,2,1,0,0,Man City (Home)
Areola,GKP,West Ham,4.5,4.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Foderingham,GKP,West Ham,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Hegyi,GKP,West Ham,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Diouf,DEF,West Ham,4.5,7.7,1.0,a,90,0,0,0,3,0,0,0.07,0.18,0.25,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,8.8,27.7,10.0,4.7,2,1,0,0,Chelsea (Away)
Emerson,DEF,West Ham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Kilman,DEF,West Ham,4.5,0.3,0.0,a,90,0,0,0,3,0,0,0.03,0.00,0.03,0.70,0,0,0,0,1,0,1,False,3.0,0.0,Sunderland,27.8,16.2,0.0,4.4,6,0,0,0,Chelsea (Away)
Mavropanos,DEF,West Ham,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
N.Aguerd,DEF,West Ham,4.5,0.1,1.0,a,90,0,0,0,3,0,0,0.02,0.00,0.02,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,12.6,3.0,0.0,1.6,0,1,0,0,Chelsea (Away)
Scarles,DEF,West Ham,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Todibo,DEF,West Ham,4.5,0.1,1.0,a,81,0,0,0,2,0,0,0.01,0.00,0.01,0.66,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,17.8,3.1,0.0,2.1,9,1,0,0,Chelsea (Away)
Wan-Bissaka,DEF,West Ham,4.5,25.1,1.0,a,90,0,0,0,3,0,0,0.07,0.00,0.07,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,17.8,24.7,8.0,5.1,9,1,0,0,Chelsea (Away)
Casey,DEF,West Ham,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
L.Paquetá,MID,West Ham,6.0,1.1,2.0,a,90,0,0,0,3,0,0,0.08,0.00,0.08,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,6.8,12.2,4.0,2.3,13,2,0,0,Chelsea (Away)
Souček,MID,West Ham,6.0,0.9,1.0,a,19,0,0,0,2,0,0,0.00,0.07,0.07,0.08,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,4.2,1.3,19.0,2.5,4,1,0,0,Chelsea (Away)
Ward-Prowse,MID,West Ham,6.0,0.4,2.0,a,70,0,0,0,1,0,0,0.02,0.00,0.02,0.62,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,6.8,15.2,2.0,2.4,13,2,0,0,Chelsea (Away)
Summerville,MID,West Ham,5.5,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Álvarez,MID,West Ham,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Cornet,MID,West Ham,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
G.Rodriguez,MID,West Ham,5.0,0.1,2.0,a,70,0,0,0,1,0,0,0.03,0.02,0.05,0.62,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,2.2,2.3,2.0,0.7,13,2,0,0,Chelsea (Away)
L.Guilherme,MID,West Ham,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Earthy,MID,West Ham,4.5,0.1,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Irving,MID,West Ham,4.5,0.3,1.0,a,8,0,0,0,1,0,0,0.06,0.00,0.06,0.04,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,4.4,14.8,0.0,1.9,6,1,0,0,Chelsea (Away)
Orford,MID,West Ham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Potts,MID,West Ham,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Bowen,FWD,West Ham,8.0,16.8,2.0,a,90,0,0,0,3,0,0,0.05,0.19,0.24,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,10.6,4.3,34.0,4.9,13,2,0,0,Chelsea (Away)
Füllkrug,FWD,West Ham,6.0,3.7,2.0,a,90,0,0,0,3,0,0,0.08,0.13,0.21,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,0.8,14.5,34.0,4.9,-1,2,0,0,Chelsea (Away)
Marshall,FWD,West Ham,4.5,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Walker-Peters,DEF,West Ham,4.5,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Away)
Wilson,FWD,West Ham,6.0,0.5,1.0,a,19,0,0,0,2,0,0,0.00,0.02,0.02,0.08,0,0,0,0,0,0,0,False,3.0,0.0,Sunderland,0.0,0.0,8.0,0.5,2,1,0,0,Chelsea (Away)
Hermansen,GKP,West Ham,4.5,0.3,1.0,a,90,0,0,2,3,0,0,0.01,0.00,0.01,0.70,0,0,0,0,0,0,1,False,3.0,0.0,Sunderland,21.0,0.0,0.0,2.1,3,1,0,0,Chelsea (Away)
Johnstone,GKP,Wolves,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
José Sá,GKP,Wolves,4.5,2.1,0.0,a,90,0,0,0,4,0,0,0.00,0.00,0.00,2.44,0,0,0,0,0,0,1,True,0.0,4.0,Man City,3.6,0.0,0.0,0.4,-9,0,0,0,Bournemouth (Home)
Bentley,GKP,Wolves,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
King,GKP,Wolves,4.0,1.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Agbadou,DEF,Wolves,4.5,0.4,0.0,a,90,0,0,0,4,0,0,0.01,0.02,0.03,2.44,0,0,0,0,0,0,1,True,0.0,4.0,Man City,11.8,0.3,1.0,1.3,-7,0,0,0,Bournemouth (Home)
Doherty,DEF,Wolves,4.5,0.2,-1.0,a,90,0,0,0,4,0,0,0.01,0.00,0.01,2.44,0,0,0,0,1,0,1,True,0.0,4.0,Man City,9.8,5.9,0.0,1.6,-1,-1,0,0,Bournemouth (Home)
H.Bueno,DEF,Wolves,4.5,0.1,1.0,a,18,0,0,0,1,0,0,0.01,0.00,0.01,0.24,0,0,0,0,0,0,0,True,0.0,4.0,Man City,3.4,11.1,6.0,2.1,-1,1,0,0,Bournemouth (Home)
Mosquera,DEF,Wolves,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
R.Gomes,DEF,Wolves,4.5,0.1,1.0,a,17,0,0,0,1,0,0,0.00,0.00,0.00,0.24,0,0,0,0,0,0,0,True,0.0,4.0,Man City,2.2,1.0,4.0,0.7,-1,1,0,0,Bournemouth (Home)
S.Bueno,DEF,Wolves,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Toti,DEF,Wolves,4.5,0.2,0.0,a,90,0,0,0,4,0,0,0.00,0.00,0.00,2.44,0,0,0,0,0,0,1,True,0.0,4.0,Man City,14.8,10.8,0.0,2.6,0,0,0,0,Bournemouth (Home)
Hoever,DEF,Wolves,4.0,2.4,1.0,a,72,0,0,0,3,0,0,0.14,0.00,0.14,2.20,0,0,0,0,0,0,1,True,0.0,4.0,Man City,19.6,19.8,0.0,3.9,2,1,0,0,Bournemouth (Home)
Meupiyou,DEF,Wolves,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Pedro Lima,DEF,Wolves,4.0,1.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Pond,DEF,Wolves,4.0,1.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Hee Chan,MID,Wolves,6.0,0.2,1.0,a,8,0,0,0,0,0,0,0.02,0.00,0.02,0.18,0,0,0,0,0,0,0,True,0.0,4.0,Man City,3.0,10.3,0.0,1.3,3,1,0,0,Bournemouth (Home)
André,MID,Wolves,5.5,0.1,4.0,a,71,0,0,0,3,0,0,0.01,0.00,0.01,2.20,0,0,0,0,0,0,1,True,0.0,4.0,Man City,15.0,1.4,0.0,1.6,10,4,0,0,Bournemouth (Home)
Bellegarde,MID,Wolves,5.5,0.1,2.0,a,72,0,0,0,3,0,0,0.03,0.02,0.05,2.20,0,0,0,0,0,0,1,True,0.0,4.0,Man City,3.6,13.5,1.0,1.8,5,2,0,0,Bournemouth (Home)
Fer López,MID,Wolves,5.5,0.0,1.0,a,18,0,0,0,1,0,0,0.02,0.08,0.10,0.24,0,0,0,0,0,0,0,True,0.0,4.0,Man City,3.4,0.6,19.0,2.3,5,1,0,0,Bournemouth (Home)
Gomes,MID,Wolves,5.5,0.1,2.0,a,90,0,0,0,4,0,0,0.04,0.00,0.04,2.44,0,0,0,0,0,0,1,True,0.0,4.0,Man City,19.6,13.8,4.0,3.7,20,2,0,0,Bournemouth (Home)
Guedes,MID,Wolves,5.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Munetsi,MID,Wolves,5.5,0.0,2.0,a,90,0,0,0,4,0,0,0.02,0.05,0.07,2.44,0,0,0,0,0,0,1,True,0.0,4.0,Man City,7.4,6.5,7.0,2.1,9,2,0,0,Bournemouth (Home)
B.Traore,MID,Wolves,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Chirewa,MID,Wolves,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Edozie,MID,Wolves,4.5,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Gonzalez,MID,Wolves,4.5,1.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Hodge,MID,Wolves,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Strand Larsen,FWD,Wolves,6.5,4.9,2.0,a,81,0,0,0,4,0,0,0.01,0.31,0.32,2.25,0,0,0,0,0,0,1,True,0.0,4.0,Man City,11.0,2.4,45.0,5.8,8,2,0,0,Bournemouth (Home)
Fábio Silva,FWD,Wolves,5.0,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Kalajdžić,FWD,Wolves,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Chiwome,FWD,Wolves,4.5,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
Fraser,FWD,Wolves,4.5,2.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,4.0,Man City,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Home)
J.Arias,MID,Wolves,5.5,0.7,1.0,a,17,0,0,0,1,0,0,0.02,0.00,0.02,0.24,0,0,0,0,0,0,0,True,0.0,4.0,Man City,1.2,12.1,2.0,1.5,2,1,0,0,Bournemouth (Home)
Møller Wolfe,DEF,Wolves,4.5,0.1,1.0,a,71,0,0,0,3,0,0,0.00,0.00,0.00,2.20,0,0,0,0,0,0,1,True,0.0,4.0,Man City,7.2,0.8,2.0,1.0,-4,1,0,0,Bournemouth (Home)
