Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Armstrong,MID,Everton,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.37,0.37,0.45,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,0,51,N/A
Metcalfe,MID,Everton,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Begovic,GKP,Everton,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,152,431,N/A
Dixon,DEF,Everton,3.9,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,2.43,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,224,104,N/A
Mangala,MID,Everton,5.0,0.0,0.0,i,0,0,0,0,0,1,0,0.59,1.13,1.72,16.64,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,13,20,N/A
Bates,MID,Everton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,23,20,N/A
Sherif,FWD,Everton,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,508,315,N/A
Moyes,MNG,Everton,0.5,5.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,19,424,7734,N/A
Heath,MID,Everton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,15,18,N/A
Coby Ebere,MID,Everton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,17,13,N/A
Welch,DEF,Everton,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Nelson,MID,Fulham,5.0,0.0,0.0,i,0,0,0,0,0,1,1,0.96,1.07,2.03,6.13,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,28,44,N/A
Smith Rowe,MID,Fulham,5.0,7.3,0.0,a,29,0,0,0,1,6,3,2.04,4.45,6.49,25.35,0,0,0,0,0,0,0,True,0,2,Man City,7.4,26.3,4.0,3.8,6,1,2379,10562,N/A
Andersen,DEF,Fulham,4.2,3.4,0.0,a,90,0,0,0,2,0,0,0.57,1.04,1.61,37.85,0,0,0,0,0,0,1,True,0,2,Man City,27.4,10.5,0.0,3.8,14,1,961,5960,N/A
Adama,MID,Fulham,4.5,1.4,0.0,a,73,0,0,0,2,2,8,4.61,4.11,8.72,25.17,0,0,0,0,0,0,1,True,0,2,Man City,0.6,9.2,7.0,1.7,4,2,5574,3672,N/A
Andreas,MID,Fulham,4.9,0.8,0.0,a,60,0,0,0,1,2,6,4.63,4.24,8.87,27.35,0,0,0,0,0,0,1,True,0,2,Man City,0.0,13.6,17.0,3.0,-2,2,200,1324,N/A
Bassey,DEF,Fulham,4.5,0.6,0.0,a,0,0,0,0,0,1,0,0.42,1.02,1.44,39.22,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,1361,4184,N/A
Benda,GKP,Fulham,3.9,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,379,736,N/A
Cairney,MID,Fulham,4.8,0.0,0.0,a,72,0,0,0,2,2,0,1.14,0.73,1.87,9.59,0,0,0,0,0,0,1,True,0,2,Man City,7.8,11.6,9.0,2.8,13,2,141,32,N/A
Castagne,DEF,Fulham,4.2,0.8,0.0,i,0,0,0,0,0,0,1,0.56,0.38,0.94,22.39,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,87,5986,N/A
Diop,DEF,Fulham,4.3,0.2,0.0,a,0,0,0,0,0,0,0,0.07,0.51,0.58,19.98,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,88,194,N/A
Harris,MID,Fulham,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,0,1,N/A
Iwobi,MID,Fulham,5.4,4.9,0.0,a,29,0,0,0,1,9,6,6.90,4.33,11.23,38.06,0,0,0,0,0,0,0,True,0,2,Man City,5.6,3.3,6.0,1.5,4,1,5091,98329,N/A
Leno,GKP,Fulham,5.0,2.9,0.0,a,90,0,0,3,2,0,2,0.03,0.00,0.03,47.75,0,0,0,0,0,0,1,True,0,2,Man City,24.0,0.0,0.0,2.4,12,2,3529,19989,N/A
Lukić,MID,Fulham,4.8,0.0,0.0,a,85,0,0,0,2,0,2,1.40,1.16,2.56,33.02,0,0,0,0,0,0,1,True,0,2,Man City,3.2,6.3,2.0,1.2,10,2,46,50,N/A
Mbabu,DEF,Fulham,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,0,60,N/A
Muniz,FWD,Fulham,5.5,1.4,0.0,i,0,0,0,0,0,8,1,0.20,5.91,6.11,15.28,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,102,2743,N/A
Raúl,FWD,Fulham,5.3,5.0,0.0,a,90,0,0,0,2,12,3,2.07,11.97,14.04,33.49,0,0,0,0,0,0,1,True,0,2,Man City,1.2,0.6,7.0,0.9,1,2,28914,30090,N/A
Ream,DEF,Fulham,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,0,1,N/A
Reed,MID,Fulham,4.7,0.0,0.0,i,0,0,0,0,0,0,0,0.09,0.23,0.32,4.62,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,16,37,N/A
Robinson,DEF,Fulham,4.7,15.2,0.0,a,90,0,0,0,2,0,10,4.17,0.70,4.87,44.79,0,0,0,0,0,0,1,True,0,2,Man City,23.0,1.5,4.0,2.9,3,1,5315,118074,N/A
Stansfield,FWD,Fulham,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,0,5,N/A
Tete,DEF,Fulham,4.4,0.2,0.0,a,90,0,0,0,2,0,2,0.65,1.37,2.02,25.50,0,0,0,0,0,0,1,True,0,2,Man City,36.2,0.8,8.0,4.5,9,1,290,775,N/A
Vinicius,FWD,Fulham,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.06,0.06,0.11,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,654,521,N/A
Wilson,MID,Fulham,5.2,0.2,0.0,a,60,0,0,0,1,6,2,1.17,4.19,5.36,16.22,0,0,0,0,0,0,1,True,0,2,Man City,13.6,0.8,44.0,5.8,14,2,779,954,N/A
Sessegnon,DEF,Fulham,4.2,2.6,0.0,a,16,0,0,0,0,4,2,1.12,1.64,2.76,8.20,0,0,0,0,0,0,0,True,0,2,Man City,9.8,29.1,6.0,4.5,10,1,3043,49234,N/A
J.Cuenca,DEF,Fulham,4.4,0.0,0.0,a,90,0,0,0,2,0,0,0.01,0.02,0.03,8.99,0,0,0,0,0,0,1,True,0,2,Man City,22.8,0.3,0.0,2.3,5,1,40,45,N/A
King,MID,Fulham,4.4,0.1,0.0,a,17,0,0,0,0,0,0,0.67,0.28,0.95,0.74,0,0,0,0,0,0,0,True,0,2,Man City,0.4,1.2,9.0,1.1,-2,1,166,92,N/A
Godo,MID,Fulham,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.07,0.00,0.07,0.15,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,90,69,N/A
Berge,MID,Fulham,5.0,0.0,0.0,a,4,0,0,0,0,0,0,0.63,0.45,1.08,30.81,0,0,0,0,0,0,0,True,0,2,Man City,4.0,0.6,17.0,2.2,2,1,37,86,N/A
Amissah,DEF,Fulham,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,138,87,N/A
Silva,MNG,Fulham,1.1,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,294,95,N/A
Willian,MID,Fulham,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.72,0.28,1.00,4.45,0,0,0,0,0,0,0,True,0,2,Man City,0.0,0.0,0.0,0.0,0,0,88,125,N/A
Enciso,MID,Ipswich,5.4,0.2,0.0,a,0,0,0,0,0,2,3,1.32,2.82,4.14,22.10,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,2156,7395,N/A
Al-Hamadi,FWD,Ipswich,4.7,0.2,0.0,u,0,0,0,0,0,0,0,0.04,0.35,0.39,3.84,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,88,N/A
Baggott,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,12,N/A
Broadhead,MID,Ipswich,4.9,0.0,0.0,a,77,1,0,0,2,2,0,1.05,1.74,2.79,11.72,0,0,0,0,0,0,1,True,1,3,West Ham,41.4,14.7,24.0,8.0,27,8,48,30,N/A
Burgess,DEF,Ipswich,3.8,1.8,0.0,a,0,0,0,0,0,0,2,0.34,1.08,1.42,35.17,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,1379,13854,N/A
Burns,MID,Ipswich,4.7,0.0,0.0,i,0,0,0,0,0,0,1,1.17,0.50,1.67,23.62,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,24,30,N/A
Chaplin,MID,Ipswich,5.1,0.1,0.0,a,69,0,0,0,2,1,2,0.61,1.52,2.13,17.93,0,0,0,0,0,0,1,True,1,3,West Ham,1.0,4.3,13.0,1.8,5,2,82,80,N/A
H.Clarke,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.10,0.08,0.18,9.10,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,46,N/A
Davis,DEF,Ipswich,4.2,0.9,0.0,a,90,0,0,0,3,1,2,4.74,0.98,5.72,60.70,0,0,0,0,0,0,1,True,1,3,West Ham,10.8,40.9,6.0,5.8,-2,1,2133,1995,N/A
Delap,FWD,Ipswich,5.6,3.3,0.0,a,20,0,0,0,1,12,2,1.38,9.44,10.82,53.60,0,0,0,0,1,0,0,True,1,3,West Ham,0.0,0.8,10.0,0.6,-5,0,24083,27215,N/A
Edmundson,DEF,Ipswich,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,16,N/A
Greaves,DEF,Ipswich,3.8,2.3,0.0,a,90,0,0,0,3,1,0,0.21,1.31,1.52,45.51,0,0,0,0,0,0,1,True,1,3,West Ham,22.0,1.4,6.0,2.9,4,1,6870,10037,N/A
Harness,MID,Ipswich,4.9,0.0,0.0,u,0,0,0,0,0,0,0,0.05,0.00,0.05,1.36,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Hirst,FWD,Ipswich,5.4,0.1,0.0,a,69,0,0,0,2,3,1,0.24,2.14,2.38,15.41,0,0,0,0,0,0,1,True,1,3,West Ham,0.0,2.8,6.0,0.7,4,2,1857,603,N/A
Humphreys,MID,Ipswich,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,9,N/A
Hutchinson,MID,Ipswich,5.2,0.3,0.0,a,90,0,0,0,3,3,3,2.46,2.93,5.39,51.04,0,0,0,0,0,0,1,True,1,3,West Ham,10.4,8.5,41.0,6.0,7,2,1358,2097,N/A
Johnson,DEF,Ipswich,3.8,1.9,0.0,a,0,0,0,0,0,1,2,0.83,1.06,1.89,37.89,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,6432,7741,N/A
Ladapo,FWD,Ipswich,4.5,0.4,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,156,N/A
Luongo,MID,Ipswich,4.3,0.2,0.0,a,2,0,0,0,0,0,0,0.01,0.00,0.01,6.84,0,0,0,0,0,0,0,True,1,3,West Ham,0.6,0.2,2.0,0.3,3,1,993,456,N/A
Morsy,MID,Ipswich,4.8,0.1,0.0,a,87,0,0,0,3,1,1,1.51,0.45,1.96,58.21,0,0,0,0,0,0,1,True,1,3,West Ham,6.6,4.7,8.0,1.9,19,2,364,544,N/A
Ndaba,DEF,Ipswich,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,0,1,N/A
Slicker,GKP,Ipswich,3.9,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,669,1443,N/A
Taylor,MID,Ipswich,4.8,0.0,0.0,a,12,0,0,0,1,1,0,0.77,0.75,1.52,16.28,0,0,0,0,0,0,0,True,1,3,West Ham,0.4,0.8,0.0,0.1,3,1,42,44,N/A
Tuanzebe,DEF,Ipswich,3.9,1.2,0.0,a,90,0,0,0,3,0,1,0.26,0.21,0.47,32.01,0,0,0,0,0,0,1,True,1,3,West Ham,13.2,18.0,4.0,3.5,2,1,1007,2041,N/A
Walton,GKP,Ipswich,4.3,0.2,0.0,a,90,0,0,3,3,0,0,0.00,0.00,0.00,13.88,0,0,0,0,0,0,1,True,1,3,West Ham,23.8,0.0,0.0,2.4,4,2,213,317,N/A
Woolfenden,DEF,Ipswich,3.9,1.2,0.0,a,0,0,0,0,0,0,0,0.02,0.03,0.05,26.46,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,236,1298,N/A
Phillips,MID,Ipswich,4.8,0.1,0.0,i,0,0,0,0,0,0,0,0.46,0.45,0.91,27.21,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,36,65,N/A
Muric,GKP,Ipswich,4.4,0.4,0.0,i,0,0,0,0,0,0,0,0.01,0.00,0.01,36.12,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,297,1227,N/A
Jaden,MID,Ipswich,5.3,0.1,0.0,i,0,0,0,0,0,2,0,0.34,2.43,2.77,14.41,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,57,140,N/A
Townsend,DEF,Ipswich,3.9,0.5,0.0,d,0,0,0,0,0,0,1,0.24,0.03,0.27,8.13,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,91,1575,N/A
Szmodics,MID,Ipswich,5.7,0.1,0.0,a,12,0,0,0,1,4,0,0.45,3.44,3.89,23.27,0,0,0,0,0,0,0,True,1,3,West Ham,4.6,11.4,0.0,1.6,6,1,47,110,N/A
Cajuste,MID,Ipswich,4.5,0.1,0.0,a,77,0,1,0,2,1,1,0.73,0.68,1.41,43.97,0,0,0,0,0,0,1,True,1,3,West Ham,31.2,13.7,0.0,4.5,24,5,313,656,N/A
O'Shea,DEF,Ipswich,3.8,1.2,0.0,a,90,0,0,0,3,0,2,0.67,1.29,1.96,67.13,0,0,0,0,0,0,1,True,1,3,West Ham,25.8,1.2,0.0,2.7,4,1,13564,7212,N/A
J.Clarke,MID,Ipswich,5.4,0.0,0.0,a,20,0,0,0,1,0,4,1.11,1.17,2.28,27.25,0,0,0,0,0,0,0,True,1,3,West Ham,4.6,11.1,16.0,3.2,7,1,90,129,N/A
Ogbene,MID,Ipswich,4.8,0.0,0.0,i,0,0,0,0,0,0,0,0.05,0.00,0.05,2.36,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,44,21,N/A
Godfrey,DEF,Ipswich,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,6.22,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,482,265,N/A
McKenna,MNG,Ipswich,0.5,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,1,139,244,N/A
Palmer,GKP,Ipswich,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,24.64,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,2863,2294,N/A
Boniface,DEF,Ipswich,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,177,113,N/A
Tom Taylor,MID,Ipswich,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,3,West Ham,0.0,0.0,0.0,0.0,0,0,112,37,N/A
Buonanotte,MID,Leicester,4.5,0.4,0.0,a,18,0,0,0,2,5,2,2.29,4.01,6.30,29.23,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,3,1,929,2192,N/A
J.Ayew,MID,Leicester,5.1,0.2,0.0,a,90,0,0,0,2,5,0,1.50,3.72,5.22,30.33,0,0,0,0,0,0,1,False,2,0,Bournemouth,2.6,6.2,13.0,2.2,6,2,522,1501,N/A
Edouard,FWD,Leicester,5.1,0.2,0.0,a,0,0,0,0,0,0,0,0.07,0.39,0.46,3.72,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,367,221,N/A
B.Soumaré,MID,Leicester,4.4,0.3,0.0,a,90,0,0,0,2,0,0,0.94,0.29,1.23,46.48,0,0,0,0,0,0,1,False,2,0,Bournemouth,4.4,8.7,0.0,1.3,8,2,728,827,N/A
Cannon,FWD,Leicester,4.5,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,104,N/A
Choudhury,MID,Leicester,4.4,1.0,0.0,u,0,0,0,0,0,0,0,0.19,0.00,0.19,5.28,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,2337,N/A
Coady,DEF,Leicester,4.0,0.5,0.0,a,90,0,0,0,2,1,0,0.48,0.52,1.00,38.75,0,0,0,0,1,0,1,False,2,0,Bournemouth,8.4,0.3,0.0,0.9,1,0,9497,5222,N/A
Daka,FWD,Leicester,4.8,0.5,0.0,a,71,0,0,0,0,1,0,0.06,1.25,1.31,17.37,1,0,0,0,0,0,1,False,2,0,Bournemouth,3.2,1.3,2.0,0.7,6,2,2868,1974,N/A
De Cordova-Reid,MID,Leicester,5.2,0.1,0.0,i,0,0,0,0,0,1,4,0.14,0.79,0.93,14.61,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,64,81,N/A
Faes,DEF,Leicester,3.8,5.2,0.0,a,90,0,0,0,2,1,0,0.40,1.52,1.92,58.54,0,0,0,0,0,0,1,False,2,0,Bournemouth,21.4,0.1,0.0,2.2,3,1,29223,12429,N/A
Golding,MID,Leicester,4.4,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,92,157,N/A
Hermansen,GKP,Leicester,4.4,0.4,0.0,i,0,0,0,0,0,0,0,0.02,0.00,0.02,55.09,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,271,951,N/A
Iversen,GKP,Leicester,3.9,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,356,1650,N/A
Justin,DEF,Leicester,4.1,1.2,0.0,a,90,0,0,0,2,2,2,0.80,1.47,2.27,63.68,0,0,0,0,0,0,1,False,2,0,Bournemouth,29.4,3.4,0.0,3.3,15,1,8084,5622,N/A
Kristiansen,DEF,Leicester,4.4,0.1,0.0,a,88,0,0,0,2,0,1,1.74,0.13,1.87,54.38,0,0,0,0,0,0,1,False,2,0,Bournemouth,12.6,1.4,4.0,1.8,-1,1,121,355,N/A
Marcal,MID,Leicester,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,1,N/A
Mavididi,MID,Leicester,5.0,0.3,0.0,i,0,0,0,0,0,4,1,3.25,1.85,5.10,36.71,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,71,282,N/A
McAteer,MID,Leicester,4.7,0.0,0.0,a,85,0,0,0,1,1,1,0.63,0.99,1.62,20.07,0,0,0,0,0,0,1,False,2,0,Bournemouth,10.0,3.0,6.0,1.9,6,2,340,140,N/A
Ndidi,MID,Leicester,4.9,0.2,0.0,a,0,0,0,0,0,0,5,1.53,2.12,3.65,49.32,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,244,360,N/A
Okoli,DEF,Leicester,4.0,0.4,0.0,a,0,0,0,0,0,1,0,0.17,0.62,0.79,27.72,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,157,1029,N/A
Ricardo,DEF,Leicester,4.1,0.1,0.0,a,18,0,0,0,2,0,0,0.07,0.09,0.16,7.12,0,0,0,0,0,0,0,False,2,0,Bournemouth,2.4,2.0,0.0,0.4,-3,0,103,67,N/A
Souttar,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,7,N/A
Stolarczyk,GKP,Leicester,4.0,0.5,0.0,a,90,0,0,5,2,0,0,0.00,0.00,0.00,14.83,0,0,0,0,0,0,1,False,2,0,Bournemouth,31.4,0.0,0.0,3.1,10,2,8061,3570,N/A
Thomas,DEF,Leicester,3.9,1.4,0.0,a,71,0,0,0,0,0,0,0.49,0.36,0.85,25.08,1,0,0,0,1,0,1,False,2,0,Bournemouth,14.2,15.2,0.0,2.9,22,5,1758,2869,N/A
Vardy,FWD,Leicester,5.4,5.2,0.0,a,0,0,0,0,0,9,5,2.55,11.23,13.78,63.10,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,17153,129933,N/A
Vestergaard,DEF,Leicester,3.9,1.5,0.0,a,0,0,0,0,0,0,0,0.08,0.11,0.19,25.05,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,427,2697,N/A
Ward,GKP,Leicester,3.9,2.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,3.35,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,1254,5240,N/A
Winks,MID,Leicester,4.3,4.7,0.0,a,0,0,0,0,0,0,2,1.53,0.23,1.76,29.48,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,4721,7913,N/A
Skipp,MID,Leicester,4.7,0.0,0.0,a,71,0,0,0,0,0,0,0.32,0.37,0.69,26.06,1,0,0,0,0,0,1,False,2,0,Bournemouth,5.0,1.4,4.0,1.0,6,3,38,26,N/A
A.Fatawu,MID,Leicester,5.1,0.2,0.0,i,0,0,0,0,0,0,2,1.42,0.41,1.83,11.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,67,55,N/A
Alves,MID,Leicester,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,24,N/A
Nelson,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,2,N/A
El Khannouss,MID,Leicester,4.8,0.2,0.0,a,0,0,0,0,0,2,4,2.85,1.29,4.14,48.23,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,1398,6960,N/A
Cartwright,MID,Leicester,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,45,31,N/A
Wilson-Brown,DEF,Leicester,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,6,N/A
Coulibaly,DEF,Leicester,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.04,0.04,0.08,2.48,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,97,84,N/A
Van Nistelrooy,MNG,Leicester,0.5,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,161,335,N/A
Monga,MID,Leicester,4.5,0.0,0.0,a,18,0,0,0,2,0,0,0.02,0.17,0.19,1.67,0,0,0,0,0,0,0,False,2,0,Bournemouth,2.0,10.3,0.0,1.2,4,1,131,43,N/A
Olabade Aluko,DEF,Leicester,4.0,0.0,0.0,a,1,0,0,0,0,0,0,0.00,0.00,0.00,0.04,0,0,0,0,0,0,0,False,2,0,Bournemouth,2.0,0.2,0.0,0.2,3,1,62,26,N/A
